2018.02.25
2017-02-25 00:00:00
2018-02-25T10:00:00.000Z     2018-02-25T10:01:00.000Z
quert done
Reshape and sort done...
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:13.897Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:13.997Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:13.296Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:13.497Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:13.897Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:13.997Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:13.296Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:13.496Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:13.897Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:13.997Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write exe: 0 1738 4254126 13875 1958 38 79 0 2018-02-25T10:00:13.296Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write exe: 0 1738 4255125 13875 1958 38 79 0 2018-02-25T10:00:13.497Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write exe: 0 1738 4256123 13875 1958 38 79 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write exe: 0 1738 4257125 13875 1958 38 79 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write exe: 0 1738 4258124 13875 1958 38 79 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write exe: 0 1738 4259126 13875 1958 38 79 0 2018-02-25T10:00:13.897Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write exe: 0 1738 4260124 13875 1958 38 79 0 2018-02-25T10:00:13.997Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write wait: 623908 2227775 1304369 98210 2438 1149 1100 4912 2018-02-25T10:00:13.296Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write wait: 624083 2228316 1304652 98210 2438 1149 1100 4912 2018-02-25T10:00:13.497Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write wait: 624205 2228788 1305056 98210 2438 1149 1100 4912 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write wait: 624424 2229566 1305061 98210 2438 1149 1100 4912 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write wait: 624615 2230316 1305119 98210 2438 1149 1100 4912 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write wait: 624769 2230890 1305393 98210 2438 1149 1100 4912 2018-02-25T10:00:13.897Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: Write wait: 624899 2231378 1305773 98210 2438 1149 1100 4912 2018-02-25T10:00:13.997Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: queue length: 0 2018-02-25T10:00:13.296Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: queue length: 0 2018-02-25T10:00:13.497Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: queue length: 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: queue length: 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: queue length: 0 2018-02-25T10:00:13.697Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: queue length: 0 2018-02-25T10:00:13.998Z
20.0.2.35 [2018-02-25 18:00:13]  [Trace]: queue length: 11 2018-02-25T10:00:13.897Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.699Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.699Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.699Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.498Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.699Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4261127 13875 1958 38 79 0 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4262125 13875 1958 38 79 0 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4263124 13875 1958 38 79 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4264126 13875 1958 38 79 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4265123 13875 1958 38 79 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4266124 13875 1958 38 79 0 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4267126 13875 1958 38 79 0 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4268128 13875 1958 38 79 0 2018-02-25T10:00:14.699Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4269123 13875 1958 38 79 0 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write exe: 0 1738 4270123 13875 1958 38 79 0 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 625080 2232067 1305906 98210 2438 1149 1100 4912 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 625282 2232782 1305987 98210 2438 1149 1100 4912 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 625407 2233222 1306421 98210 2438 1149 1100 4912 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 625615 2234001 1306436 98210 2438 1149 1100 4912 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 625835 2234708 1306506 98210 2438 1149 1100 4912 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 625975 2235164 1306911 98210 2438 1149 1100 4912 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 626156 2235778 1307118 98210 2438 1149 1100 4912 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 626221 2236157 1307676 98210 2438 1149 1100 4912 2018-02-25T10:00:14.699Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 626414 2236763 1307872 98210 2438 1149 1100 4912 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: Write wait: 626662 2237473 1307914 98210 2438 1149 1100 4912 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 0 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 0 2018-02-25T10:00:14.298Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 0 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 0 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 0 2018-02-25T10:00:14.799Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 19 2018-02-25T10:00:14.098Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 32 2018-02-25T10:00:14.499Z
20.0.2.35 [2018-02-25 18:00:14]  [Trace]: queue length: 33 2018-02-25T10:00:14.699Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:15.300Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:15.901Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:15.300Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:15.901Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:15.300Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:15.901Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:15.300Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:15.600Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:15.901Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Write exe: 0 1738 4271124 13875 1958 38 79 0 2018-02-25T10:00:15.300Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Write exe: 0 1738 4272124 13875 1958 38 79 0 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Write exe: 0 1738 4273123 13875 1958 38 79 0 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Write exe: 0 1738 4274119 13882 1958 38 79 0 2018-02-25T10:00:15.901Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Write wait: 626768 2237838 1308444 98210 2438 1149 1100 4912 2018-02-25T10:00:15.300Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Write wait: 626875 2238262 1308913 98210 2438 1149 1100 4912 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Write wait: 627106 2238976 1308967 98210 2438 1149 1100 4912 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: Write wait: 627279 2239533 1309239 98210 2438 1149 1100 4912 2018-02-25T10:00:15.901Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: queue length: 0 2018-02-25T10:00:15.300Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: queue length: 0 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: queue length: 0 2018-02-25T10:00:15.601Z
20.0.2.35 [2018-02-25 18:00:15]  [Trace]: queue length: 0 2018-02-25T10:00:15.901Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:16.202Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:16.402Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:16.903Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.003Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:16.202Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:16.402Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:16.903Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Meta wait: 52974 280363 36333 34446 66741 22806 15481 7801 2018-02-25T10:00:17.003Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:16.202Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:16.402Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:16.903Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read exe: 0 1311205 3359271 24435 1333 0 0 0 2018-02-25T10:00:17.003Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:16.202Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:16.402Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:16.903Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Read wait: 1041192 2697712 396473 257691 287824 8860 4436 2036 2018-02-25T10:00:17.003Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write exe: 0 1738 4275119 13882 1958 38 79 0 2018-02-25T10:00:16.202Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write exe: 0 1738 4276117 13882 1958 38 79 0 2018-02-25T10:00:16.402Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write exe: 0 1738 4277119 13882 1958 38 79 0 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write exe: 0 1738 4278117 13882 1958 38 79 0 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write exe: 0 1738 4279116 13882 1958 38 79 0 2018-02-25T10:00:16.903Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write exe: 0 1738 4280117 13882 1958 38 79 0 2018-02-25T10:00:17.003Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write wait: 627375 2239881 1309796 98210 2438 1149 1100 4912 2018-02-25T10:00:16.202Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write wait: 627475 2240230 1310345 98210 2438 1149 1100 4912 2018-02-25T10:00:16.402Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write wait: 627727 2240980 1310345 98210 2438 1149 1100 4912 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write wait: 627998 2241707 1310345 98210 2438 1149 1100 4912 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write wait: 628149 2242174 1310726 98210 2438 1149 1100 4912 2018-02-25T10:00:16.903Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: Write wait: 628376 2242842 1310832 98210 2438 1149 1100 4912 2018-02-25T10:00:17.003Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: queue length: 0 2018-02-25T10:00:16.402Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: queue length: 0 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: queue length: 0 2018-02-25T10:00:16.502Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: queue length: 0 2018-02-25T10:00:16.903Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: queue length: 0 2018-02-25T10:00:17.003Z
20.0.2.35 [2018-02-25 18:00:16]  [Trace]: queue length: 19 2018-02-25T10:00:16.202Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.204Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.404Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.404Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.404Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.405Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.504Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.504Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.504Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.605Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.605Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.605Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.705Z
20.0.2.35 [2018-02-25 18:00:17]  [Trace]: Meta exe: 322208 31752 114564 19145 17628 11640 8 0 2018-02-25T10:00:17.705Z
